-250,-360,0,-150,-360,0
-250.0003948,-360,7.17731E-06,-150,-360,0
-250.001579,-360,2.87085E-05,-150,-360,0
-250.0035525,-360,6.45911E-05,-150,-360,0
-250.0063152,-360,0.000114821,-150,-360,0
-250.0098666,-360,0.000179393,-150,-360,0
-250.0142065,-360,0.000258301,-150,-360,0
-250.0193344,-360,0.000351534,-150,-360,0
-250.0252496,-360,0.000459084,-150,-360,0
-250.0319516,-360,0.000580937,-150,-360,0
-250.0394395,-360,0.000717082,-150,-360,0
-250.0477127,-360,0.000867503,-150,-360,0
-250.0567701,-360,0.001032183,-150,-360,0
-250.0666108,-360,0.001211105,-150,-360,0
-250.0772337,-360,0.001404248,-150,-360,0
-250.0886376,-360,0.001611592,-150,-360,0
-250.1008213,-360,0.001833114,-150,-360,0
-250.1137835,-360,0.00206879,-150,-360,0
-250.1275226,-360,0.002318593,-150,-360,0
-250.1420373,-360,0.002582497,-150,-360,0
-250.157326,-360,0.002860472,-150,-360,0
-250.1733869,-360,0.003152488,-150,-360,0
-250.1902182,-360,0.003458514,-150,-360,0
-250.2078183,-360,0.003778514,-150,-360,0
-250.226185,-360,0.004112455,-150,-360,0
-250.2453164,-360,0.004460299,-150,-360,0
-250.2652105,-360,0.004822009,-150,-360,0
-250.2858649,-360,0.005197544,-150,-360,0
-250.3072776,-360,0.005586865,-150,-360,0
-250.329446,-360,0.005989927,-150,-360,0
-250.3523678,-360,0.006406687,-150,-360,0
-250.3760405,-360,0.006837099,-150,-360,0
-250.4004614,-360,0.007281116,-150,-360,0
-250.4256279,-360,0.007738689,-150,-360,0
-250.4515373,-360,0.008209768,-150,-360,0
-250.4781866,-360,0.008694302,-150,-360,0
-250.505573,-360,0.009192237,-150,-360,0
-250.5336935,-360,0.009703518,-150,-360,0
-250.5625449,-360,0.01022809,-150,-360,0
-250.5921242,-360,0.010765894,-150,-360,0
-250.622428,-360,0.011316873,-150,-360,0
-250.6534531,-360,0.011880966,-150,-360,0
-250.685196,-360,0.01245811,-150,-360,0
-250.7176533,-360,0.013048242,-150,-360,0
-250.7508214,-360,0.013651299,-150,-360,0
-250.7846967,-360,0.014267213,-150,-360,0
-250.8192754,-360,0.014895917,-150,-360,0
-250.8545538,-360,0.015537342,-150,-360,0
-250.890528,-360,0.016191418,-150,-360,0
-250.927194,-360,0.016858073,-150,-360,0
-250.9645478,-360,0.017537234,-150,-360,0
-251.0025854,-360,0.018228826,-150,-360,0
-251.0413026,-360,0.018932774,-150,-360,0
-251.080695,-360,0.019649001,-150,-360,0
-251.1207585,-360,0.020377427,-150,-360,0
-251.1614885,-360,0.021117973,-150,-360,0
-251.2028807,-360,0.021870558,-150,-360,0
-251.2449305,-360,0.0226351,-150,-360,0
-251.2876333,-360,0.023411514,-150,-360,0
-251.3309843,-360,0.024199715,-150,-360,0
-251.3749789,-360,0.024999617,-150,-360,0
-251.4196123,-360,0.025811132,-150,-360,0
