-200,-375,0,-100,-375,0
-200,-375,1.03037E-05,-100,-375,0
-200,-375,4.12133E-05,-100,-375,0
-200,-375,9.27238E-05,-100,-375,0
-200,-375,0.000164827,-100,-375,0
-200,-375,0.000257512,-100,-375,0
-200,-375,0.000370764,-100,-375,0
-200,-375,0.000504564,-100,-375,0
-200,-375,0.000658892,-100,-375,0
-200,-375,0.000833724,-100,-375,0
-200,-375,0.001029031,-100,-375,0
-200,-375,0.001244784,-100,-375,0
-200,-375,0.001480947,-100,-375,0
-200,-375,0.001737484,-100,-375,0
-200,-375,0.002014354,-100,-375,0
-200,-375,0.002311514,-100,-375,0
-200,-375,0.002628916,-100,-375,0
-200,-375,0.00296651,-100,-375,0
-200,-375,0.003324243,-100,-375,0
-200,-375,0.003702059,-100,-375,0
-200,-375,0.004099897,-100,-375,0
-200,-375,0.004517696,-100,-375,0
-200,-375,0.004955389,-100,-375,0
-200,-375,0.005412907,-100,-375,0
-200,-375,0.005890177,-100,-375,0
-200,-375,0.006387125,-100,-375,0
-200,-375,0.006903671,-100,-375,0
-200,-375,0.007439735,-100,-375,0
-200,-375,0.007995232,-100,-375,0
-200,-375,0.008570073,-100,-375,0
-200,-375,0.009164169,-100,-375,0
-200,-375,0.009777425,-100,-375,0
-200,-375,0.010409744,-100,-375,0
-200,-375,0.011061027,-100,-375,0
-200,-375,0.011731171,-100,-375,0
-200,-375,0.01242007,-100,-375,0
-200,-375,0.013127615,-100,-375,0
-200,-375,0.013853694,-100,-375,0
-200,-375,0.014598193,-100,-375,0
-200,-375,0.015360995,-100,-375,0
-200,-375,0.016141978,-100,-375,0
-200,-375,0.01694102,-100,-375,0
-200,-375,0.017757994,-100,-375,0
-200,-375,0.018592771,-100,-375,0
-200,-375,0.01944522,-100,-375,0
-200,-375,0.020315206,-100,-375,0
-200,-375,0.021202591,-100,-375,0
-200,-375,0.022107235,-100,-375,0
-200,-375,0.023028996,-100,-375,0
-200,-375,0.023967728,-100,-375,0
-200,-375,0.024923282,-100,-375,0
-200,-375,0.025895508,-100,-375,0
-200,-375,0.026884253,-100,-375,0
-200,-375,0.02788936,-100,-375,0
-200,-375,0.02891067,-100,-375,0
-200,-375,0.029948022,-100,-375,0
-200,-375,0.031001252,-100,-375,0
-200,-375,0.032070195,-100,-375,0
-200,-375,0.033154681,-100,-375,0
-200,-375,0.034254538,-100,-375,0
-200,-375,0.035369594,-100,-375,0
-200,-375,0.036499672,-100,-375,0
-200,-375,0.037644594,-100,-375,0
-200,-375,0.038804179,-100,-375,0
-200,-375,0.039978244,-100,-375,0
-200,-375,0.041166603,-100,-375,0
-200,-375,0.042369069,-100,-375,0
-200,-375,0.043585451,-100,-375,0
-200,-375,0.044815559,-100,-375,0
-200,-375,0.046059197,-100,-375,0
-200,-375,0.047316169,-100,-375,0
-200,-375,0.048586277,-100,-375,0
-200,-375,0.04986932,-100,-375,0
-200,-375,0.051165096,-100,-375,0
-200,-375,0.0524734,-100,-375,0
-200,-375,0.053794025,-100,-375,0
