-300,-375,0,-200,-375,0
-300,-375,1.71729E-05,-200,-375,0
-300,-375,6.86888E-05,-200,-375,0
-300,-375,0.00015454,-200,-375,0
-300,-375,0.000274712,-200,-375,0
-300,-375,0.000429187,-200,-375,0
-300,-375,0.000617939,-200,-375,0
-300,-375,0.00084094,-200,-375,0
-300,-375,0.001098154,-200,-375,0
-300,-375,0.00138954,-200,-375,0
-300,-375,0.001715052,-200,-375,0
-300,-375,0.00207464,-200,-375,0
-300,-375,0.002468246,-200,-375,0
-300,-375,0.002895807,-200,-375,0
-300,-375,0.003357257,-200,-375,0
-300,-375,0.003852523,-200,-375,0
-300,-375,0.004381526,-200,-375,0
-300,-375,0.004944183,-200,-375,0
-300,-375,0.005540405,-200,-375,0
-300,-375,0.006170098,-200,-375,0
-300,-375,0.006833162,-200,-375,0
-300,-375,0.007529494,-200,-375,0
-300,-375,0.008258981,-200,-375,0
-300,-375,0.009021511,-200,-375,0
-300,-375,0.009816962,-200,-375,0
-300,-375,0.010645208,-200,-375,0
-300,-375,0.011506119,-200,-375,0
-300,-375,0.012399558,-200,-375,0
-300,-375,0.013325386,-200,-375,0
-300,-375,0.014283455,-200,-375,0
-300,-375,0.015273614,-200,-375,0
-300,-375,0.016295708,-200,-375,0
-300,-375,0.017349573,-200,-375,0
-300,-375,0.018435045,-200,-375,0
-300,-375,0.019551951,-200,-375,0
-300,-375,0.020700116,-200,-375,0
-300,-375,0.021879358,-200,-375,0
-300,-375,0.02308949,-200,-375,0
-300,-375,0.024330322,-200,-375,0
-300,-375,0.025601658,-200,-375,0
-300,-375,0.026903297,-200,-375,0
-300,-375,0.028235033,-200,-375,0
-300,-375,0.029596657,-200,-375,0
-300,-375,0.030987952,-200,-375,0
-300,-375,0.0324087,-200,-375,0
-300,-375,0.033858676,-200,-375,0
-300,-375,0.035337651,-200,-375,0
-300,-375,0.036845392,-200,-375,0
-300,-375,0.03838166,-200,-375,0
-300,-375,0.039946213,-200,-375,0
-300,-375,0.041538804,-200,-375,0
-300,-375,0.043159181,-200,-375,0
-300,-375,0.044807088,-200,-375,0
-300,-375,0.046482266,-200,-375,0
-300,-375,0.048184449,-200,-375,0
-300,-375,0.04991337,-200,-375,0
-300,-375,0.051668754,-200,-375,0
-300,-375,0.053450325,-200,-375,0
-300,-375,0.055257801,-200,-375,0
-300,-375,0.057090897,-200,-375,0
-300,-375,0.058949324,-200,-375,0
-300,-375,0.060832787,-200,-375,0
-300,-375,0.06274099,-200,-375,0
-300,-375,0.064673632,-200,-375,0
-300,-375,0.066630406,-200,-375,0
-300,-375,0.068611004,-200,-375,0
-300,-375,0.070615114,-200,-375,0
-300,-375,0.072642419,-200,-375,0
-300,-375,0.074692598,-200,-375,0
-300,-375,0.076765328,-200,-375,0
-300,-375,0.078860282,-200,-375,0
-300,-375,0.080977129,-200,-375,0
-300,-375,0.083115534,-200,-375,0
-300,-375,0.08527516,-200,-375,0
-300,-375,0.087455666,-200,-375,0
-300,-375,0.089656708,-200,-375,0
-300,-375,0.091877937,-200,-375,0
-300,-375,0.094119004,-200,-375,0
-300,-375,0.096379553,-200,-375,0
-300,-375,0.09865923,-200,-375,0
-300,-375,0.100957672,-200,-375,0
-300,-375,0.103274518,-200,-375,0
-300,-375,0.105609401,-200,-375,0
-300,-375,0.107961954,-200,-375,0
-300,-375,0.110331803,-200,-375,0
-300,-375,0.112718576,-200,-375,0
-300,-375,0.115121895,-200,-375,0
-300,-375,0.11754138,-200,-375,0
-300,-375,0.119976651,-200,-375,0
-300,-375,0.122427321,-200,-375,0
-300,-375,0.124893004,-200,-375,0
-300,-375,0.127373311,-200,-375,0
-300,-375,0.12986785,-200,-375,0
-300,-375,0.132376227,-200,-375,0
-300,-375,0.134898047,-200,-375,0
-300,-375,0.13743291,-200,-375,0
-300,-375,0.139980416,-200,-375,0
-300,-375,0.142540164,-200,-375,0
-300,-375,0.145111749,-200,-375,0
-300,-375,0.147694765,-200,-375,0
-300,-375,0.150288804,-200,-375,0
-300,-375,0.152893456,-200,-375,0
-300,-375,0.15550831,-200,-375,0
-300,-375,0.158132954,-200,-375,0
-300,-375,0.160766972,-200,-375,0
-300,-375,0.16340995,-200,-375,0
-300,-375,0.166061468,-200,-375,0
